Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-25 04:00:00+00:00,29113.212890625,29120.1015625,29079.8515625,29079.8515625,17818624,0.0,0.0
2023-07-25 04:30:00+00:00,29082.05078125,29095.7890625,29076.220703125,29086.677734375,14192640,0.0,0.0
2023-07-25 05:00:00+00:00,29089.759765625,29106.798828125,29089.759765625,29106.798828125,17575936,0.0,0.0
2023-07-25 05:30:00+00:00,29107.7578125,29139.650390625,29107.7578125,29132.044921875,47380480,0.0,0.0
2023-07-25 06:00:00+00:00,29127.8671875,29148.841796875,29127.8046875,29140.994140625,22832128,0.0,0.0
2023-07-25 06:30:00+00:00,29141.232421875,29143.353515625,29115.576171875,29143.353515625,78424064,0.0,0.0
2023-07-25 07:00:00+00:00,29142.87890625,29166.61328125,29142.87890625,29153.69140625,8513536,0.0,0.0
2023-07-25 07:30:00+00:00,29154.37109375,29156.39453125,29135.802734375,29138.0859375,10135552,0.0,0.0
2023-07-25 08:00:00+00:00,29141.7109375,29148.33203125,29121.634765625,29138.23828125,16537600,0.0,0.0
2023-07-25 08:30:00+00:00,29144.92578125,29186.177734375,29131.634765625,29186.177734375,50421760,0.0,0.0
2023-07-25 09:00:00+00:00,29185.251953125,29196.595703125,29168.9453125,29196.447265625,7327744,0.0,0.0
2023-07-25 09:30:00+00:00,29196.427734375,29276.060546875,29176.486328125,29176.486328125,161020928,0.0,0.0
2023-07-25 10:00:00+00:00,29169.87890625,29193.45703125,29159.869140625,29193.45703125,0,0.0,0.0
2023-07-25 10:30:00+00:00,29190.595703125,29193.111328125,29164.412109375,29164.412109375,0,0.0,0.0
2023-07-25 11:00:00+00:00,29166.5234375,29166.5234375,29150.068359375,29154.544921875,0,0.0,0.0
2023-07-25 11:30:00+00:00,29154.9375,29160.681640625,29119.72265625,29122.28515625,4844544,0.0,0.0
2023-07-25 12:00:00+00:00,29121.248046875,29137.15234375,29105.431640625,29137.15234375,0,0.0,0.0
2023-07-25 12:30:00+00:00,29133.728515625,29136.599609375,29109.90234375,29114.001953125,0,0.0,0.0
2023-07-25 13:00:00+00:00,29116.068359375,29152.84765625,29097.474609375,29152.84765625,34984960,0.0,0.0
2023-07-25 13:30:00+00:00,29143.189453125,29329.2734375,29143.189453125,29271.46484375,264389632,0.0,0.0
2023-07-25 14:00:00+00:00,29274.30078125,29325.55078125,29253.716796875,29272.5078125,11847680,0.0,0.0
2023-07-25 14:30:00+00:00,29272.072265625,29272.072265625,29170.662109375,29180.0,0,0.0,0.0
2023-07-25 15:00:00+00:00,29178.669921875,29230.494140625,29171.115234375,29193.48828125,0,0.0,0.0
2023-07-25 15:30:00+00:00,29197.548828125,29222.294921875,29186.474609375,29186.671875,46134272,0.0,0.0
2023-07-25 16:00:00+00:00,29190.365234375,29288.927734375,29187.814453125,29240.490234375,10905600,0.0,0.0
2023-07-25 16:30:00+00:00,29234.35546875,29246.90234375,29201.552734375,29226.248046875,3492864,0.0,0.0
2023-07-25 17:00:00+00:00,29226.759765625,29264.25,29192.708984375,29260.548828125,35075072,0.0,0.0
2023-07-25 17:30:00+00:00,29266.65625,29278.859375,29247.3828125,29269.55078125,14862336,0.0,0.0
2023-07-25 18:00:00+00:00,29273.70703125,29290.47265625,29261.84375,29272.90234375,7380992,0.0,0.0
2023-07-25 18:30:00+00:00,29282.08984375,29353.16015625,29260.791015625,29265.953125,90380288,0.0,0.0
2023-07-25 19:00:00+00:00,29263.13671875,29275.943359375,29250.615234375,29256.91015625,9248768,0.0,0.0
2023-07-25 19:30:00+00:00,29253.103515625,29256.298828125,29210.857421875,29210.857421875,38494208,0.0,0.0
2023-07-25 20:00:00+00:00,29207.375,29233.6015625,29204.029296875,29216.201171875,47311872,0.0,0.0
2023-07-25 20:30:00+00:00,29227.732421875,29240.421875,29223.58984375,29227.548828125,15554560,0.0,0.0
2023-07-25 21:00:00+00:00,29228.5703125,29245.78125,29223.560546875,29245.78125,0,0.0,0.0
2023-07-25 21:30:00+00:00,29245.923828125,29245.923828125,29219.859375,29230.30859375,9324544,0.0,0.0
2023-07-25 22:00:00+00:00,29225.60546875,29248.4765625,29215.91796875,29216.46484375,3866624,0.0,0.0
2023-07-25 22:30:00+00:00,29217.208984375,29226.927734375,29208.3125,29209.5078125,12699648,0.0,0.0
2023-07-25 23:00:00+00:00,29207.734375,29213.91796875,29195.20703125,29208.005859375,23809024,0.0,0.0
2023-07-25 23:30:00+00:00,29211.26171875,29242.26953125,29209.35546875,29227.61328125,18761728,0.0,0.0
2023-07-26 00:00:00+00:00,29225.958984375,29228.576171875,29157.97265625,29179.130859375,40268800,0.0,0.0
2023-07-26 00:30:00+00:00,29187.955078125,29187.955078125,29158.203125,29164.0,16753664,0.0,0.0
2023-07-26 01:00:00+00:00,29165.2734375,29171.892578125,29134.28515625,29147.15234375,12032000,0.0,0.0
2023-07-26 01:30:00+00:00,29148.466796875,29149.482421875,29113.912109375,29133.400390625,70382592,0.0,0.0
2023-07-26 02:00:00+00:00,29131.90234375,29175.015625,29131.90234375,29175.015625,8830976,0.0,0.0
2023-07-26 02:30:00+00:00,29182.666015625,29245.6171875,29165.70703125,29245.6171875,29081600,0.0,0.0
2023-07-26 03:00:00+00:00,29282.19921875,29346.966796875,29249.63671875,29256.55078125,349347840,0.0,0.0
2023-07-26 03:30:00+00:00,29251.986328125,29251.986328125,29213.90234375,29240.00390625,60814336,0.0,0.0
2023-07-26 04:00:00+00:00,29238.8984375,29238.8984375,29211.208984375,29214.998046875,34417664,0.0,0.0
2023-07-26 04:30:00+00:00,29215.81640625,29231.029296875,29197.103515625,29200.93359375,42150912,0.0,0.0
2023-07-26 05:00:00+00:00,29196.025390625,29238.376953125,29194.19140625,29224.0625,43514880,0.0,0.0
2023-07-26 05:30:00+00:00,29225.568359375,29266.23046875,29214.31640625,29262.82421875,21340160,0.0,0.0
2023-07-26 06:00:00+00:00,29261.453125,29267.9296875,29252.7890625,29263.099609375,9360384,0.0,0.0
2023-07-26 06:30:00+00:00,29258.3046875,29306.470703125,29194.666015625,29198.921875,175428608,0.0,0.0
2023-07-26 07:00:00+00:00,29200.2578125,29237.060546875,29200.2578125,29205.150390625,16067584,0.0,0.0
2023-07-26 07:30:00+00:00,29204.541015625,29209.572265625,29195.6328125,29209.572265625,0,0.0,0.0
2023-07-26 08:00:00+00:00,29213.244140625,29227.986328125,29209.525390625,29213.9609375,15027200,0.0,0.0
2023-07-26 08:30:00+00:00,29218.4140625,29239.056640625,29211.8046875,29214.40625,20137984,0.0,0.0
2023-07-26 09:00:00+00:00,29213.57421875,29224.974609375,29193.13671875,29193.13671875,14601216,0.0,0.0
2023-07-26 09:30:00+00:00,29193.1640625,29198.8671875,29168.16015625,29183.322265625,26176512,0.0,0.0
2023-07-26 10:00:00+00:00,29189.9375,29189.9375,29164.267578125,29172.833984375,12044288,0.0,0.0
2023-07-26 10:30:00+00:00,29169.0625,29197.939453125,29169.0625,29187.603515625,19694592,0.0,0.0
2023-07-26 11:00:00+00:00,29184.533203125,29212.140625,29183.794921875,29194.44140625,14132224,0.0,0.0
2023-07-26 11:30:00+00:00,29193.689453125,29199.3515625,29163.8125,29168.646484375,35912704,0.0,0.0
2023-07-26 12:00:00+00:00,29168.43359375,29222.673828125,29162.455078125,29222.673828125,20187136,0.0,0.0
2023-07-26 12:30:00+00:00,29230.47265625,29236.80078125,29222.630859375,29226.357421875,61049856,0.0,0.0
2023-07-26 13:00:00+00:00,29225.607421875,29299.216796875,29225.607421875,29250.720703125,66489344,0.0,0.0
2023-07-26 13:30:00+00:00,29253.390625,29307.126953125,29244.46875,29301.400390625,2910208,0.0,0.0
2023-07-26 14:00:00+00:00,29302.8671875,29315.470703125,29218.701171875,29292.537109375,43796480,0.0,0.0
2023-07-26 14:30:00+00:00,29291.21875,29299.591796875,29267.064453125,29270.451171875,24373248,0.0,0.0
2023-07-26 15:00:00+00:00,29269.3359375,29307.1015625,29269.3359375,29288.375,72961024,0.0,0.0
2023-07-26 15:30:00+00:00,29288.083984375,29333.50390625,29287.904296875,29315.99609375,46085120,0.0,0.0
2023-07-26 16:00:00+00:00,29317.86328125,29354.265625,29272.966796875,29285.13671875,99682304,0.0,0.0
2023-07-26 16:30:00+00:00,29287.919921875,29326.931640625,29284.703125,29298.041015625,101176320,0.0,0.0
2023-07-26 17:00:00+00:00,29299.435546875,29321.103515625,29284.205078125,29299.068359375,20959232,0.0,0.0
2023-07-26 17:30:00+00:00,29298.13671875,29311.37890625,29267.67578125,29267.67578125,24479744,0.0,0.0
2023-07-26 18:00:00+00:00,29272.509765625,29351.09375,29269.26953125,29282.806640625,510489600,0.0,0.0
2023-07-26 18:30:00+00:00,29293.89453125,29432.099609375,29281.416015625,29372.572265625,515040256,0.0,0.0
2023-07-26 19:00:00+00:00,29378.3671875,29383.466796875,29233.724609375,29372.060546875,339838976,0.0,0.0
2023-07-26 19:30:00+00:00,29358.01171875,29396.751953125,29342.1171875,29396.154296875,129643520,0.0,0.0
2023-07-26 20:00:00+00:00,29397.92578125,29520.81640625,29393.560546875,29505.642578125,287759360,0.0,0.0
2023-07-26 20:30:00+00:00,29497.87109375,29675.552734375,29490.2578125,29600.466796875,644285440,0.0,0.0
2023-07-26 21:00:00+00:00,29594.857421875,29654.203125,29497.921875,29497.921875,204190720,0.0,0.0
2023-07-26 21:30:00+00:00,29503.123046875,29550.466796875,29465.57421875,29465.57421875,184698880,0.0,0.0
2023-07-26 22:00:00+00:00,29466.623046875,29500.7578125,29456.525390625,29456.525390625,34705408,0.0,0.0
2023-07-26 22:30:00+00:00,29460.583984375,29479.576171875,29435.880859375,29473.880859375,119615488,0.0,0.0
2023-07-26 23:00:00+00:00,29474.84765625,29505.9765625,29377.802734375,29382.07421875,177814528,0.0,0.0
2023-07-26 23:30:00+00:00,29387.240234375,29387.240234375,29307.306640625,29347.140625,146818048,0.0,0.0
2023-07-27 00:00:00+00:00,29353.798828125,29353.798828125,29311.26171875,29345.55859375,16874496,0.0,0.0
2023-07-27 00:30:00+00:00,29341.65234375,29354.052734375,29311.083984375,29341.669921875,36794368,0.0,0.0
2023-07-27 01:00:00+00:00,29350.712890625,29413.732421875,29338.291015625,29413.294921875,52803584,0.0,0.0
2023-07-27 01:30:00+00:00,29396.0,29414.908203125,29368.07421875,29393.130859375,14964736,0.0,0.0
2023-07-27 02:00:00+00:00,29392.859375,29403.666015625,29346.6953125,29349.46875,3666944,0.0,0.0
2023-07-27 02:30:00+00:00,29351.728515625,29403.017578125,29350.029296875,29403.017578125,10052608,0.0,0.0
2023-07-27 03:00:00+00:00,29432.861328125,29432.861328125,29411.18359375,29415.919921875,0,0.0,0.0
2023-07-27 03:30:00+00:00,29418.2890625,29443.705078125,29411.90625,29412.984375,9231360,0.0,0.0
2023-07-27 04:00:00+00:00,29412.2734375,29445.22265625,29410.33984375,29445.22265625,10906624,0.0,0.0
2023-07-27 04:30:00+00:00,29444.33984375,29480.2578125,29444.33984375,29479.0703125,62643200,0.0,0.0
2023-07-27 05:00:00+00:00,29478.783203125,29491.0625,29470.568359375,29473.955078125,78381056,0.0,0.0
2023-07-27 05:30:00+00:00,29474.126953125,29477.869140625,29454.447265625,29468.287109375,20408320,0.0,0.0
2023-07-27 06:00:00+00:00,29463.83203125,29473.681640625,29455.876953125,29455.876953125,15383552,0.0,0.0
2023-07-27 06:30:00+00:00,29450.966796875,29451.884765625,29382.365234375,29382.365234375,10774528,0.0,0.0
2023-07-27 07:00:00+00:00,29381.27734375,29446.205078125,29381.27734375,29442.2890625,28742656,0.0,0.0
2023-07-27 07:30:00+00:00,29433.52734375,29462.2421875,29410.54296875,29415.1875,97555456,0.0,0.0
2023-07-27 08:00:00+00:00,29416.2265625,29429.8671875,29397.515625,29429.8671875,32040960,0.0,0.0
2023-07-27 08:30:00+00:00,29430.232421875,29467.357421875,29420.80078125,29458.400390625,83917824,0.0,0.0
2023-07-27 09:00:00+00:00,29459.216796875,29531.24609375,29459.216796875,29522.60546875,38927360,0.0,0.0
2023-07-27 09:30:00+00:00,29516.263671875,29560.966796875,29503.79296875,29551.265625,54365184,0.0,0.0
2023-07-27 10:00:00+00:00,29546.11328125,29552.125,29529.75390625,29533.41796875,45509632,0.0,0.0
2023-07-27 10:30:00+00:00,29533.568359375,29533.568359375,29480.3125,29482.810546875,57577472,0.0,0.0
2023-07-27 11:00:00+00:00,29490.93359375,29494.98046875,29478.548828125,29481.212890625,15994880,0.0,0.0
2023-07-27 11:30:00+00:00,29482.271484375,29520.70703125,29478.330078125,29505.267578125,20361216,0.0,0.0
2023-07-27 12:00:00+00:00,29508.166015625,29508.166015625,29486.048828125,29492.5,40738816,0.0,0.0
2023-07-27 12:30:00+00:00,29488.580078125,29490.8671875,29464.0625,29489.669921875,25817088,0.0,0.0
2023-07-27 13:00:00+00:00,29492.818359375,29501.73828125,29460.740234375,29472.05859375,1070080,0.0,0.0
2023-07-27 13:30:00+00:00,29468.400390625,29497.50390625,29443.453125,29446.33984375,50404352,0.0,0.0
2023-07-27 14:00:00+00:00,29443.556640625,29443.556640625,29379.318359375,29379.318359375,14821376,0.0,0.0
2023-07-27 14:30:00+00:00,29393.310546875,29395.046875,29333.892578125,29345.763671875,101123072,0.0,0.0
2023-07-27 15:00:00+00:00,29342.99609375,29342.99609375,29243.6328125,29316.744140625,115524608,0.0,0.0
2023-07-27 15:30:00+00:00,29321.07421875,29350.53125,29299.021484375,29300.3671875,42328064,0.0,0.0
2023-07-27 16:00:00+00:00,29294.171875,29298.86328125,29267.322265625,29274.2265625,36926464,0.0,0.0
2023-07-27 16:30:00+00:00,29273.55078125,29316.5625,29268.646484375,29274.974609375,31489024,0.0,0.0
2023-07-27 17:00:00+00:00,29272.8515625,29278.880859375,29215.271484375,29263.623046875,165788672,0.0,0.0
2023-07-27 17:30:00+00:00,29267.23046875,29272.87109375,29210.73828125,29215.26953125,100098048,0.0,0.0
2023-07-27 18:00:00+00:00,29214.44921875,29239.53125,29165.27734375,29185.822265625,0,0.0,0.0
2023-07-27 18:30:00+00:00,29173.720703125,29175.91796875,29099.3515625,29134.197265625,17991680,0.0,0.0
2023-07-27 19:00:00+00:00,29132.33203125,29167.3125,29121.458984375,29142.150390625,0,0.0,0.0
2023-07-27 19:30:00+00:00,29140.8984375,29159.435546875,29101.84765625,29159.435546875,8756224,0.0,0.0
2023-07-27 20:00:00+00:00,29155.4296875,29175.669921875,29151.0,29151.0,0,0.0,0.0
2023-07-27 20:30:00+00:00,29159.400390625,29164.27734375,29127.44140625,29137.970703125,0,0.0,0.0
2023-07-27 21:00:00+00:00,29137.283203125,29170.265625,29132.1484375,29170.265625,0,0.0,0.0
2023-07-27 21:30:00+00:00,29171.94921875,29219.80859375,29171.94921875,29192.80078125,15138816,0.0,0.0
2023-07-27 22:00:00+00:00,29188.462890625,29232.080078125,29188.462890625,29209.55078125,6373376,0.0,0.0
2023-07-27 22:30:00+00:00,29208.1484375,29214.58984375,29192.59765625,29195.8046875,0,0.0,0.0
2023-07-27 23:00:00+00:00,29193.03515625,29194.427734375,29178.81640625,29181.296875,0,0.0,0.0
2023-07-27 23:30:00+00:00,29186.466796875,29217.97265625,29186.466796875,29213.810546875,0,0.0,0.0
2023-07-28 00:00:00+00:00,29212.1640625,29240.3046875,29208.0703125,29233.705078125,37773312,0.0,0.0
2023-07-28 00:30:00+00:00,29230.658203125,29282.05859375,29229.51953125,29273.515625,42116096,0.0,0.0
2023-07-28 01:00:00+00:00,29267.32421875,29280.236328125,29260.435546875,29266.810546875,0,0.0,0.0
2023-07-28 01:30:00+00:00,29263.87890625,29289.845703125,29260.3515625,29266.25390625,58371072,0.0,0.0
2023-07-28 02:00:00+00:00,29258.203125,29264.75390625,29227.544921875,29227.544921875,9779200,0.0,0.0
2023-07-28 02:30:00+00:00,29221.623046875,29221.623046875,29191.47265625,29220.181640625,69121024,0.0,0.0
2023-07-28 03:00:00+00:00,29223.37109375,29230.078125,29206.08203125,29230.078125,23274496,0.0,0.0
2023-07-28 03:30:00+00:00,29236.498046875,29276.677734375,29205.8203125,29246.03515625,145011712,0.0,0.0
2023-07-28 04:00:00+00:00,29244.6328125,29248.544921875,29218.00390625,29225.158203125,40764416,0.0,0.0
2023-07-28 04:30:00+00:00,29218.021484375,29256.74609375,29218.021484375,29251.12109375,26385408,0.0,0.0
2023-07-28 05:00:00+00:00,29250.404296875,29251.01953125,29223.646484375,29225.958984375,0,0.0,0.0
2023-07-28 05:30:00+00:00,29224.35546875,29224.35546875,29157.94140625,29170.296875,83471360,0.0,0.0
2023-07-28 06:00:00+00:00,29176.7890625,29200.380859375,29159.6328125,29184.091796875,57308160,0.0,0.0
2023-07-28 06:30:00+00:00,29184.51171875,29194.12109375,29176.197265625,29187.021484375,10967040,0.0,0.0
2023-07-28 07:00:00+00:00,29180.572265625,29188.109375,29162.541015625,29186.517578125,39492608,0.0,0.0
2023-07-28 07:30:00+00:00,29181.177734375,29182.990234375,29127.16015625,29134.689453125,65604608,0.0,0.0
2023-07-28 08:00:00+00:00,29128.791015625,29172.658203125,29125.845703125,29172.658203125,54837248,0.0,0.0
2023-07-28 08:30:00+00:00,29162.705078125,29176.58984375,29145.29296875,29148.359375,84207616,0.0,0.0
2023-07-28 09:00:00+00:00,29149.0625,29161.048828125,29127.853515625,29132.591796875,81359872,0.0,0.0
2023-07-28 09:30:00+00:00,29136.119140625,29216.37109375,29134.068359375,29203.765625,22792192,0.0,0.0
2023-07-28 10:00:00+00:00,29205.953125,29225.646484375,29199.154296875,29209.65234375,31763456,0.0,0.0
2023-07-28 10:30:00+00:00,29203.71484375,29221.015625,29201.80859375,29210.861328125,14856192,0.0,0.0
2023-07-28 11:00:00+00:00,29212.93359375,29213.8671875,29191.65625,29191.65625,27245568,0.0,0.0
2023-07-28 11:30:00+00:00,29190.833984375,29228.63671875,29186.470703125,29206.998046875,56275968,0.0,0.0
2023-07-28 12:00:00+00:00,29205.51171875,29274.845703125,29204.921875,29274.845703125,40340480,0.0,0.0
2023-07-28 12:30:00+00:00,29269.96875,29304.28125,29260.8046875,29304.1328125,74152960,0.0,0.0
2023-07-28 13:00:00+00:00,29300.818359375,29304.6875,29267.625,29284.71484375,30580736,0.0,0.0
2023-07-28 13:30:00+00:00,29281.408203125,29296.587890625,29256.861328125,29286.361328125,22855680,0.0,0.0
2023-07-28 14:00:00+00:00,29286.3515625,29404.041015625,29286.3515625,29393.23828125,232320000,0.0,0.0
2023-07-28 14:30:00+00:00,29433.0703125,29484.34765625,29423.962890625,29470.490234375,279756800,0.0,0.0
2023-07-28 15:00:00+00:00,29478.1953125,29521.513671875,29443.740234375,29477.927734375,85279744,0.0,0.0
2023-07-28 15:30:00+00:00,29482.654296875,29487.59375,29373.884765625,29377.951171875,149916672,0.0,0.0
2023-07-28 16:00:00+00:00,29388.552734375,29388.552734375,29339.828125,29371.916015625,23842816,0.0,0.0
2023-07-28 16:30:00+00:00,29378.34765625,29392.748046875,29357.611328125,29359.259765625,33575936,0.0,0.0
2023-07-28 17:00:00+00:00,29358.009765625,29358.009765625,29293.251953125,29297.7890625,50219008,0.0,0.0
2023-07-28 17:30:00+00:00,29299.1484375,29299.1484375,29202.056640625,29250.919921875,174511104,0.0,0.0
2023-07-28 18:00:00+00:00,29256.08984375,29278.4140625,29247.9609375,29270.33984375,0,0.0,0.0
2023-07-28 18:30:00+00:00,29270.681640625,29326.48046875,29270.681640625,29307.646484375,0,0.0,0.0
2023-07-28 19:00:00+00:00,29306.8984375,29327.294921875,29296.046875,29303.828125,22452224,0.0,0.0
2023-07-28 19:30:00+00:00,29297.98828125,29320.134765625,29288.74609375,29308.859375,12172288,0.0,0.0
2023-07-28 20:00:00+00:00,29315.685546875,29315.685546875,29283.087890625,29305.888671875,0,0.0,0.0
2023-07-28 20:30:00+00:00,29307.380859375,29337.6328125,29306.701171875,29337.6328125,27228160,0.0,0.0
2023-07-28 21:00:00+00:00,29340.966796875,29354.591796875,29320.740234375,29354.591796875,23767040,0.0,0.0
2023-07-28 21:30:00+00:00,29357.544921875,29363.46484375,29315.251953125,29320.669921875,6889472,0.0,0.0
2023-07-28 22:00:00+00:00,29320.7109375,29320.7109375,29301.6796875,29308.39453125,7022592,0.0,0.0
2023-07-28 22:30:00+00:00,29306.69140625,29306.69140625,29296.025390625,29297.37890625,18344960,0.0,0.0
2023-07-28 23:00:00+00:00,29296.53125,29316.033203125,29296.255859375,29316.033203125,10425344,0.0,0.0
2023-07-28 23:30:00+00:00,29314.787109375,29325.369140625,29314.150390625,29320.625,19027968,0.0,0.0
2023-07-29 00:00:00+00:00,29319.4453125,29332.41015625,29299.935546875,29329.46875,0,0.0,0.0
2023-07-29 00:30:00+00:00,29326.369140625,29344.869140625,29326.369140625,29328.6015625,7164928,0.0,0.0
2023-07-29 01:00:00+00:00,29330.62890625,29340.029296875,29327.859375,29330.982421875,2387968,0.0,0.0
2023-07-29 01:30:00+00:00,29331.658203125,29371.21484375,29330.3359375,29371.21484375,20046848,0.0,0.0
2023-07-29 02:00:00+00:00,29378.7578125,29390.51171875,29367.1484375,29373.296875,80460800,0.0,0.0
2023-07-29 02:30:00+00:00,29372.60546875,29386.68359375,29368.701171875,29380.099609375,468992,0.0,0.0
2023-07-29 03:00:00+00:00,29382.13671875,29382.51953125,29373.703125,29382.51953125,0,0.0,0.0
2023-07-29 03:30:00+00:00,29382.9453125,29384.546875,29370.369140625,29374.73046875,0,0.0,0.0
2023-07-29 04:00:00+00:00,29372.9296875,29396.84375,29365.904296875,29392.326171875,2993152,0.0,0.0
2023-07-29 04:30:00+00:00,29396.255859375,29396.66796875,29384.9765625,29386.50390625,0,0.0,0.0
2023-07-29 05:00:00+00:00,29382.185546875,29384.5546875,29365.26171875,29365.26171875,0,0.0,0.0
2023-07-29 05:30:00+00:00,29362.794921875,29369.173828125,29349.625,29366.755859375,0,0.0,0.0
2023-07-29 06:00:00+00:00,29366.564453125,29366.564453125,29350.552734375,29353.4765625,12115968,0.0,0.0
2023-07-29 06:30:00+00:00,29352.966796875,29354.806640625,29331.513671875,29344.521484375,0,0.0,0.0
2023-07-29 07:00:00+00:00,29344.427734375,29354.578125,29332.5390625,29332.5390625,0,0.0,0.0
2023-07-29 07:30:00+00:00,29333.24609375,29337.015625,29299.748046875,29305.240234375,2708480,0.0,0.0
2023-07-29 08:00:00+00:00,29304.375,29327.0234375,29300.896484375,29312.431640625,3743744,0.0,0.0
2023-07-29 08:30:00+00:00,29311.984375,29313.056640625,29274.322265625,29292.525390625,2844672,0.0,0.0
2023-07-29 09:00:00+00:00,29296.572265625,29305.70703125,29284.1171875,29305.48046875,0,0.0,0.0
2023-07-29 09:30:00+00:00,29304.783203125,29304.783203125,29276.22265625,29281.123046875,570368,0.0,0.0
2023-07-29 10:00:00+00:00,29281.89453125,29291.39453125,29274.365234375,29288.078125,0,0.0,0.0
2023-07-29 10:30:00+00:00,29289.068359375,29290.19140625,29277.923828125,29277.923828125,19065856,0.0,0.0
2023-07-29 11:00:00+00:00,29279.474609375,29307.365234375,29275.0703125,29301.7734375,1139712,0.0,0.0
2023-07-29 11:30:00+00:00,29297.78125,29297.78125,29269.1015625,29269.1015625,7917568,0.0,0.0
2023-07-29 12:00:00+00:00,29270.296875,29324.359375,29268.087890625,29324.359375,31619072,0.0,0.0
2023-07-29 12:30:00+00:00,29321.77734375,29333.89453125,29264.166015625,29282.5546875,24300544,0.0,0.0
2023-07-29 13:00:00+00:00,29288.765625,29324.16796875,29288.765625,29309.076171875,15258624,0.0,0.0
2023-07-29 13:30:00+00:00,29310.447265625,29313.869140625,29289.515625,29293.80859375,0,0.0,0.0
2023-07-29 14:00:00+00:00,29294.359375,29316.884765625,29291.033203125,29301.017578125,0,0.0,0.0
2023-07-29 14:30:00+00:00,29298.501953125,29303.51171875,29279.90234375,29285.548828125,0,0.0,0.0
2023-07-29 15:00:00+00:00,29284.662109375,29298.423828125,29284.662109375,29298.37109375,0,0.0,0.0
2023-07-29 15:30:00+00:00,29296.8203125,29303.49609375,29289.62890625,29296.197265625,0,0.0,0.0
2023-07-29 16:00:00+00:00,29296.087890625,29299.287109375,29292.353515625,29296.890625,0,0.0,0.0
2023-07-29 16:30:00+00:00,29298.470703125,29310.626953125,29295.873046875,29310.009765625,0,0.0,0.0
2023-07-29 17:00:00+00:00,29311.224609375,29312.0625,29302.724609375,29305.76171875,0,0.0,0.0
2023-07-29 17:30:00+00:00,29310.263671875,29329.265625,29310.263671875,29326.748046875,0,0.0,0.0
2023-07-29 18:00:00+00:00,29326.59375,29334.5078125,29299.41015625,29308.091796875,3704832,0.0,0.0
2023-07-29 18:30:00+00:00,29304.70703125,29306.5390625,29299.796875,29304.720703125,0,0.0,0.0
2023-07-29 19:00:00+00:00,29306.7421875,29345.10546875,29306.7421875,29341.28515625,7237120,0.0,0.0
2023-07-29 19:30:00+00:00,29342.09375,29344.7265625,29333.880859375,29339.009765625,8509952,0.0,0.0
2023-07-29 20:00:00+00:00,29345.58203125,29379.90234375,29344.837890625,29369.75,49820160,0.0,0.0
2023-07-29 20:30:00+00:00,29368.87109375,29369.615234375,29356.619140625,29358.390625,2156544,0.0,0.0
2023-07-29 21:00:00+00:00,29356.439453125,29371.23046875,29354.17578125,29357.62109375,4470272,0.0,0.0
2023-07-29 21:30:00+00:00,29358.583984375,29359.697265625,29352.275390625,29355.89453125,7456256,0.0,0.0
2023-07-29 22:00:00+00:00,29353.83984375,29364.703125,29353.83984375,29357.947265625,4059136,0.0,0.0
2023-07-29 22:30:00+00:00,29359.521484375,29359.646484375,29353.068359375,29355.736328125,3177984,0.0,0.0
2023-07-29 23:00:00+00:00,29355.76171875,29361.23046875,29353.408203125,29360.787109375,6260736,0.0,0.0
2023-07-29 23:30:00+00:00,29357.21484375,29369.787109375,29356.20703125,29359.2734375,18900480,0.0,0.0
2023-07-30 00:00:00+00:00,29357.09375,29359.70703125,29333.2890625,29337.03125,15746048,0.0,0.0
2023-07-30 00:30:00+00:00,29337.0390625,29346.96875,29329.439453125,29346.96875,6547456,0.0,0.0
2023-07-30 01:00:00+00:00,29350.802734375,29351.349609375,29334.826171875,29338.23046875,11328512,0.0,0.0
2023-07-30 01:30:00+00:00,29337.802734375,29341.919921875,29330.384765625,29331.294921875,3798528,0.0,0.0
2023-07-30 02:00:00+00:00,29339.095703125,29339.095703125,29316.689453125,29316.689453125,2651648,0.0,0.0
2023-07-30 02:30:00+00:00,29315.71484375,29319.19921875,29310.734375,29315.21875,2631168,0.0,0.0
2023-07-30 03:00:00+00:00,29315.30078125,29322.3671875,29314.4140625,29321.5546875,1143296,0.0,0.0
2023-07-30 03:30:00+00:00,29320.94921875,29321.2265625,29314.9375,29317.33203125,2503168,0.0,0.0
2023-07-30 04:00:00+00:00,29316.880859375,29322.212890625,29314.412109375,29320.50390625,7267328,0.0,0.0
2023-07-30 04:30:00+00:00,29320.765625,29333.666015625,29320.765625,29324.30078125,5512704,0.0,0.0
2023-07-30 05:00:00+00:00,29323.884765625,29334.287109375,29321.693359375,29327.708984375,6593024,0.0,0.0
2023-07-30 05:30:00+00:00,29327.791015625,29327.791015625,29313.07421875,29317.068359375,1199104,0.0,0.0
2023-07-30 06:00:00+00:00,29318.173828125,29319.072265625,29277.380859375,29286.818359375,12309504,0.0,0.0
2023-07-30 06:30:00+00:00,29292.6484375,29292.77734375,29278.359375,29287.849609375,28061696,0.0,0.0
2023-07-30 07:00:00+00:00,29287.1328125,29294.85546875,29283.205078125,29286.904296875,18535424,0.0,0.0
2023-07-30 07:30:00+00:00,29285.5625,29296.310546875,29283.5546875,29295.306640625,7400960,0.0,0.0
2023-07-30 08:00:00+00:00,29294.03515625,29310.2421875,29289.958984375,29305.9296875,18813952,0.0,0.0
